key,city,state,Lat,Lng
1175,Cedar Knolls,NJ,40.821763,-74.4500053
1176,Cherry Hill,NJ,39.926813,-75.0246312
1177,East Brunswick,NJ,40.4316955,-74.4049778
1178,East Hanover,NJ,40.8200623,-74.3647247
1179,Eatontown,NJ,40.2962222,-74.0509725
1180,Edison,NJ,39.1316632,-94.5309887
1181,Elizabeth,NJ,40.6639916,-74.2107006
1182,Englewood,NJ,39.6477653,-104.9877597
1183,Englewood Cliffs,NJ,40.8853773,-73.9523597
1184,Far Hills,NJ,40.684268,-74.6357148
1185,Farmingdale,NJ,40.7325997,-73.4454009
1186,Flemington,NJ,40.5123258,-74.8593318
1187,Florham Park,NJ,40.787878,-74.3882072
1188,Gladstone,NJ,39.2038918,-94.554677
1189,Hackensack,NJ,40.8859325,-74.0434736
1190,Hamilton,NJ,37.9426096,-96.195132
1191,Hawthorne,NJ,33.9164032,-118.3525748
1192,Hillside,NJ,37.6990047,-97.299517
1193,Hoboken,NJ,40.7439905,-74.0323626
1194,Iselin,NJ,40.5753817,-74.3223703
1195,Jackson,NJ,37.0328728,-95.6316455
1196,Jersey City,NJ,40.7177545,-74.0431435
1197,Kingston,NJ,39.6441742,-94.0385517
1198,Lafayette,NJ,37.8857582,-122.1180201
1199,Lakewood,NJ,39.7047095,-105.0813734
1200,Lawrenceville,NJ,40.3016375,-74.7361013
1201,Livingston,NJ,40.7862871,-74.3300842
1202,Madison,NJ,43.0730517,-89.4012302
1203,Mahwah,NJ,41.0886216,-74.1435843
1204,Maple Shade,NJ,39.9526127,-74.9923915
1205,Maplewood,NJ,40.7299793,-74.271992
1206,Maywood,NJ,33.9866807,-118.185349
1207,Mendham,NJ,40.7870633,-74.5765686
1208,Millburn,NJ,40.7340454,-74.3206696
1209,Milltown,NJ,40.4562164,-74.4432073
1210,Millville,NJ,39.4020596,-75.0393438
1211,Monroe Township,NJ,40.336419,-74.4330474
1212,Montclair,NJ,40.8259007,-74.2090053
1213,Morganville,NJ,40.3280786,-74.2873035
1214,Morris Plains,NJ,40.8395922,-74.4818698
1215,Morristown,NJ,40.7967667,-74.4815438
1216,Mount Laurel,NJ,39.934002,-74.8909988
1217,Neptune,NJ,37.0900212,-95.7116907
1218,New Brunswick,NJ,46.5653163,-66.4619164
1219,New Providence,NJ,40.6984348,-74.4015405
1220,Newark,NJ,40.735657,-74.1723667
1221,Newton,NJ,38.0466779,-97.3450365
1222,Oakland,NJ,37.8043514,-122.2711639
1223,Paramus,NJ,40.9445428,-74.0754189
1224,Parsippany,NJ,40.8652865,-74.4173877
1225,Passaic,NJ,40.8567662,-74.1284764
1226,Paterson,NJ,40.9167654,-74.171811
1227,Pennington,NJ,34.1396903,-86.8410568
1228,Pennsauken,NJ,39.9562052,-75.058009
1229,Pitman,NJ,39.732892,-75.1315651
1230,Princeton,NJ,40.3430942,-74.6550739
1231,Ramsey,NJ,45.2611,-93.45
1232,Randolph,NJ,36.8747109,-95.0952004
1233,Randolph,NJ,40.8478065,-74.5747248
1234,Red Bank,NJ,40.3470543,-74.0643065
1235,Short Hills,NJ,40.7483499,-74.3232194
1236,Skillman,NJ,40.4201165,-74.7146817
1237,South River,NJ,42.5913596,-82.8318334
1238,Southampton,NJ,40.8598637,-72.5678012
1239,Stillwater,NJ,36.1156071,-97.0583681
1240,Summit,NJ,37.1513278,-96.3013432
1241,Summit ,NJ,37.1513278,-96.3013432
1242,Teaneck,NJ,40.8932469,-74.0116536
1243,Thorofare,NJ,39.8422093,-75.1969346
1244,Tinton Falls,NJ,40.3042773,-74.1004185
1245,Trenton,NJ,40.2205824,-74.759717
1246,Verona,NJ,45.4383842,10.9916215
1247,Voorhees,NJ,39.8519447,-74.961517
1248,Wayne,NJ,40.9253725,-74.2765441
1249,Westampton,NJ,40.0205975,-74.7922202
1250,Whippany,NJ,40.8254055,-74.4022355
1251,Whiting,NJ,41.6797578,-87.4944873
1252,Yardville,NJ,40.1812212,-74.6643248
1253, NM,NM,34.5199402,-105.8700901
1254,Albuquerque,NM,35.0843859,-106.650422
1255,Española,NM,35.9910383,-106.0818233
1256,Farmington,NM,36.7280583,-108.2186856
1257,Los Alamos,NM,35.8800364,-106.3031138
1258,Portales,NM,34.1861922,-103.3343978
1259,Santa Ana Pueblo,NM,35.3399846,-106.5225295
1260,Santa Fe,NM,35.6869752,-105.937799
1261,Elko,NV,40.8324211,-115.7631232
1262,Henderson,NV,36.0395247,-114.9817213
1263,Incline Village,NV,39.249683,-119.9526847
1264,Las Vegas,NV,36.1699412,-115.1398296
1265,McCarran,NV,36.0839998,-115.1537389
1266,Reno,NV,39.5296329,-119.8138027
1267,Airmont,NY,41.1009293,-74.1162544
1268,Albany,NY,42.6525793,-73.7562317
1269,Angola,NY,-11.202692,17.873887
1270,Astoria,NY,40.7643574,-73.9234619
1271,Astoria,NY,46.1878841,-123.8312534
1272,Auburn,NY,32.6098566,-85.4807825
1273,Bath,NY,36.0635615,-95.8823623
1274,Bayside,NY,38.9800399,-76.5487709
1275,Bethpage,NY,40.7442664,-73.4820687
1276,Binghamton,NY,42.0986867,-75.9179738
1277,Blue Mountain Lake,NY,43.8570595,-74.4309287
1278,Brewster,NY,41.3973163,-73.6170721
1279,Briarcliff Manor,NY,41.1402322,-73.840231
1280,Bridgehampton,NY,40.9378777,-72.3009158
1281,Bronx,NY,40.8447819,-73.8648268
1282,Brooklyn,NY,40.6781784,-73.9441579
1283,Buffalo,NY,42.8864468,-78.8783689
1284,Calverton,NY,40.9064873,-72.7434331
1285,Canandaigua,NY,42.887535,-77.2816984
1286,Cedarhurst,NY,36.056451,-95.8652894
1287,Chappaqua,NY,41.1595399,-73.764855
1288,Chatham,NY,41.6820897,-69.9597664
1289,Clifton Park,NY,42.844668,-73.8183804
1290,Cold Spring,NY,41.4200937,-73.954583
1291,Cold Spring Harbor,NY,40.8714873,-73.456788
1292,Constable,NY,33.2415945,-96.6361574
1293,Cooperstown,NY,42.7006303,-74.924321
1294,Corning,NY,42.1428521,-77.0546903
1295,Corona,NY,40.741749,-73.860145
1296,Deer Park,NY,29.7052284,-95.1238204
1297,Dewitt,NY,42.842256,-84.5691487
1298,East Hampton,NY,40.9634335,-72.1848009
1299,Elizabethtown,NY,37.7030646,-85.8649408
1300,Elmhurst,NY,41.8994744,-87.9403418
1301,Elmsford,NY,41.0550969,-73.8201337
1302,Essex,NY,51.5742447,0.4856781
1303,Fairport,NY,43.0986742,-77.4419378
1304,Farmingdale,NY,40.7325997,-73.4454009
1305,Flushing,NY,40.7674987,-73.833079
1306,Garden City,NY,43.6221108,-116.2381744
1307,Garden City,NY,42.3255928,-83.3310422
1308,Gardiner,NY,45.0318802,-110.7057663
1309,Garrison,NY,38.9705331,-94.6951589
1310,Getzville,NY,43.0232669,-78.7681412
1311,Glen Cove,NY,40.8623217,-73.6337389
1312,Glens Falls,NY,43.3095164,-73.6440058
1313,Great Neck,NY,40.8006567,-73.7284647
1314,Hamburg,NY,53.5510846,9.9936819
1315,Hauppauge,NY,40.8256536,-73.2026138
1316,Hawthorne,NY,33.9164032,-118.3525748
1317,Hempstead,NY,40.7062128,-73.6187397
1318,High Falls,NY,33.1822347,-84.0149594
1319,Huntington,NY,36.311256,-94.188484
1320,Hyde Park,NY,39.057294,-94.577597
1321,Ithaca,NY,42.4439614,-76.5018807
1322,Ithica,NY,42.4439614,-76.5018807
1323,Jamaica,NY,18.109581,-77.297508
1324,Jamestown,NY,37.2116383,-76.7752102
1325,Katonah,NY,41.2587043,-73.6854137
1326,Kew Gardens,NY,51.4787438,-0.295573
1327,Kingston,NY,39.6441742,-94.0385517
1328,Lake George,NY,43.4261809,-73.7123408
1329,Lake Luzerne,NY,43.3365373,-73.8183804
1330,Lake Placid,NY,44.2794911,-73.9798713
1331,Lake Success,NY,40.7698453,-73.7090428
1332,Lawrence,NY,38.9716689,-95.2352501
1333,Livingston Manor,NY,41.9003667,-74.8282167
1334,Locust Valley,NY,40.8759324,-73.5970707
1335,Long Island City,NY,40.744679,-73.9485424
1336,Margaretville,NY,42.148699,-74.648211
1337,Massapequa,NY,40.6806563,-73.4742914
1338,Menands,NY,42.6920233,-73.7245639
1339,Mendon,NY,42.1056525,-71.5522859
1340,Middle Island,NY,40.8831181,-72.9421869
1341,Millbrook,NY,36.1262675,-80.2474504
1342,Monsey,NY,41.1112069,-74.0684751
1343,Mumford,NY,42.4216421,-83.1631912
1344,Nanuet,NY,41.0887073,-74.013473
1345,New City,NY,36.1854192,-95.9793746
1346,New Hyde Park,NY,40.7351018,-73.6879082
1347,New Rochelle,NY,40.9114882,-73.7823549
1348,New Windsor,NY,41.4767605,-74.0237518
1349,New York,NY,40.7127753,-74.0059728
1350,Newburgh,NY,41.5034271,-74.0104178
1351,Niagara Falls,NY,43.0962143,-79.0377388
1352,North Salem,NY,41.3350356,-73.5719051
1353,Nw York,NY,40.7127753,-74.0059728
1354,NY,NY,40.7127753,-74.0059728
1355,Nyack,NY,41.0906519,-73.9179146
1356,Old Forge,NY,43.7100885,-74.9734809
1357,Oneonta,NY,42.4528571,-75.0637746
1358,Orchard Park,NY,37.702696,-97.400327
1359,Ossining,NY,41.1628731,-73.8615246
1360,Oyster Bay,NY,40.8656543,-73.5320685
1361,Pamona,NY,34.055103,-117.7499909
1362,Plainview,NY,34.1847936,-101.7068417
1363,Pleasantville,NY,41.1333371,-73.7924152
1364,Port Chester,NY,41.0017643,-73.6656834
1365,Port Washington,NY,40.8256561,-73.6981858
1366,Poughkeepsie,NY,41.7003713,-73.9209701
1367,Rhinebeck,NY,41.9318294,-73.9074372
1368,Rochester,NY,43.1565779,-77.6088465
1369,Rockville Centre,NY,40.6587138,-73.6412406
1370,Ronkonkoma,NY,40.8064187,-73.1241488
1371,Roslyn Harbor,NY,40.8164891,-73.6370727
1372,Rye Brook,NY,41.0188032,-73.6813591
1373,Saratoga Springs,NY,43.0831301,-73.7845651
1374,Saugerties,NY,42.0775906,-73.9529126
1375,Scarsdale,NY,41.0050977,-73.7845768
1376,Schenectady,NY,42.8142432,-73.9395687
1377,Schroon Lake,NY,43.8383684,-73.7618292
1378,Setauket,NY,40.9293759,-73.1025502
1379,Smithtown,NY,40.8559314,-73.2006687
1380,Spring Valley,NY,41.1131514,-74.0437521
1381,Staten Island,NY,40.5795317,-74.1502007
1382,Suffern,NY,41.1148179,-74.1495889
1383,Syracuse,NY,43.0481221,-76.1474244
1384,Tarrytown,NY,41.0762077,-73.8587461
1385,Ticonderoga,NY,43.8486707,-73.4234531
1386,Troy,NY,42.6064095,-83.1497751
1387,Tupper Lake,NY,44.2239488,-74.4640575
1388,Utica,NY,43.100903,-75.232664
1389,Valley Stream,NY,40.6642699,-73.7084645
1390,Vestal,NY,42.0855898,-76.053575
1391,Wainscott,NY,40.9367664,-72.2428587
1392,Water Mill,NY,37.2619303,-93.2474959
1393,Watkins Glen,NY,42.3806287,-76.8732921
1394,West Babylon,NY,40.718155,-73.354287
1395,West Nyack,NY,41.096485,-73.9729162
1396,West Point,NY,41.3914827,-73.9559721
1397,West Seneca,NY,42.8358977,-78.7538895
1398,Westbury,NY,40.7556561,-73.5876273
1399,White Plains,NY,41.0339862,-73.7629097
1400,Williamsville,NY,42.963947,-78.7378091
1401,Windham,NY,42.3073065,-74.2520875
1402,Woodbury,NY,41.3645382,-74.1059775
1403,Yaphank,NY,40.8367653,-72.9170487
1404,Yorktown Heights,NY,41.2709274,-73.7776336
1405,Akron,OH,41.0814447,-81.5190053
1406,Batavia,OH,41.8500284,-88.3125738
1407,Bay Village,OH,41.4847662,-81.9220845
1408,Beachwood,OH,41.4644979,-81.5087322
1409,Berlin,OH,52.5200066,13.404954
1410,Berlin Center,OH,41.0245466,-80.9476946
1411,Blue Ash,OH,39.2320029,-84.3782734
1412,Canton,OH,40.7989473,-81.378447
1413,Chagrin Falls,OH,41.4298516,-81.3910999
1414,Cincinnati,OH,39.1031182,-84.5120196
1415,Cleveland,OH,41.49932,-81.6943605
1416,Cleveland ,OH,41.49932,-81.6943605
1417,Cleveland Heights,OH,41.5200518,-81.556235
1418,Columbus,OH,39.9611755,-82.9987942
1419,Coshocton,OH,40.2720151,-81.8595756
1420,Dayton,OH,39.7589478,-84.1916069
1421,Dublin,OH,53.3498053,-6.2603097
1422,Fairfield,OH,41.1408363,-73.2612615
1423,Findlay,OH,41.04422,-83.6499321
1424,Garfield Heights,OH,41.4169974,-81.6059581
1425,Grove City,OH,41.1578377,-80.0886703
1426,Hamilton,OH,37.9426096,-96.195132
1427,Highland Hills,OH,32.670123,-96.7702164
1428,Hilliard,OH,40.0333961,-83.1582451
1429,Hudson,OH,42.3788592,-73.7983898
1430,Kent,OH,47.3809335,-122.2348432
1431,Kettering,OH,39.6895036,-84.1688274
1432,Kirtland,OH,41.6289365,-81.3614985
1433,Lakewood,OH,39.7047095,-105.0813734
1434,Lancaster,OH,34.6867846,-118.1541632
1435,Lima,OH,-12.0463731,-77.042754
1436,Lockland,OH,39.2272314,-84.4562445
1437,Lorain,OH,41.452819,-82.1823746
1438,Mansfield,OH,32.5631924,-97.1416768
1439,Marysville,OH,48.0517637,-122.1770818
1440,Mason,OH,39.3600586,-84.309939
1441,Maumee,OH,41.5628294,-83.6538244
1442,Medina,OH,24.5246542,39.5691841
1443,Mentor,OH,41.6661573,-81.339552
1444,Milford,OH,41.2306979,-73.064036
1445,Mount Gilead,OH,40.5492265,-82.8274014
1446,New Boston,OH,42.9761945,-71.6939626
1447,Newark,OH,40.735657,-74.1723667
1448,Orrville,OH,40.8436663,-81.7640212
1449,Peninsula,OH,41.8961442,-87.6249824
1450,Pepper Pike,OH,41.4783865,-81.4637295
1451,Perrysburg,OH,41.556996,-83.627157
1452,Powell,OH,36.6228496,-94.1807643
1453,Ravenna,OH,44.4183598,12.2035294
1454,Russell Township,OH,41.4651134,-81.3509416
1455,Sandusky,OH,41.4561754,-82.7116821
1456,Shaker Heights,OH,41.4739419,-81.5370671
1457,Sidney,OH,41.1448219,-102.9774497
1458,Springfield,OH,37.2089572,-93.2922989
1459,Steubenville,OH,40.3697905,-80.6339638
1460,Sylvania,OH,38.9440336,-94.7549033
1461,Tipp City,OH,39.9583892,-84.1721638
1462,Toledo,OH,41.6528052,-83.5378674
1463,Twinsburg,OH,41.3125552,-81.4401129
1464,Warren,OH,35.9913167,-95.8098751
1465,Westerville,OH,40.1266689,-82.9318807
1466,Wooster,OH,40.8050565,-81.935143
1467,Wright Patterson Air Force Base,OH,39.8137298,-84.0537448
1468,Xenia,OH,39.6847822,-83.9296526
1469,Youngstown,OH,41.0997803,-80.6495194
1470,Zanesville,OH,39.9403453,-82.0131924
1471,Bartlesville,OK,36.7473114,-95.9808179
1472,Broken Arrow,OK,36.060949,-95.7974526
1473,Claremore,OK,36.3125963,-95.61609
1474,Edmond,OK,35.6528323,-97.4780954
1475,Kansas,OK,39.011902,-98.4842465
1476,Norman,OK,35.2225668,-97.4394777
1477,Oklahoma City,OK,35.4675602,-97.5164276
1478,Owasso,OK,36.2695388,-95.8547119
1479,Park Hill,OK,39.2050228,-94.7070616
1480,Piedmont,OK,37.8244063,-122.2314865
1481,Ponca City,OK,36.706981,-97.0855948
1482,Sand Springs,OK,36.1398102,-96.108891
1483,The Village,OK,28.927019,-82.0037608
1484,Tulsa,OK,36.1539816,-95.992775
1485,Albany,OR,42.6525793,-73.7562317
1486,Ashland,OR,42.1945758,-122.7094767
1487,Beaverton,OR,45.4888761,-122.8013771
1488,Bend,OR,44.0581728,-121.3153096
1489,Boring,OR,45.4313662,-122.3734641
1490,Central Point,OR,42.3759586,-122.9164307
1491,Corvallis,OR,44.5645659,-123.2620435
1492,Dallas,OR,32.7766642,-96.7969879
1493,Eugene,OR,44.0520691,-123.0867536
1494,Forest Grove,OR,45.526998,-123.1211134
1495,Grants Pass,OR,42.4390069,-123.3283925
1496,Jasper,OR,37.09024,-95.712891
1497,McMinnville,OR,45.2101162,-123.1987163
1498,Medford,OR,42.3265152,-122.8755949
1499,Philomath,OR,44.540121,-123.3676014
1500,Portland,OR,45.5051064,-122.6750261
1501,Salem,OR,42.51954,-70.8967155
1502,Sherwood,OR,45.3563261,-122.8402749
1503,Springfield,OR,37.2089572,-93.2922989
1504,Tigard,OR,45.4186785,-122.7872475
1505,Allentown,PA,40.6022939,-75.4714098
1506,Altoona,PA,40.5186809,-78.3947359
1507,Ambler,PA,40.1545535,-75.2215651
1508,Ardmore,PA,34.1742611,-97.1436254
1509,Avondale,PA,33.4355977,-112.3496021
1510,Bala Cynwyd,PA,40.0131418,-75.2304038
1511,Barto,PA,29.9730732,-90.1418718
1512,Bethel Park,PA,40.3275697,-80.0394977
1513,Birdsboro,PA,40.2645371,-75.8040852
1514,Blue Bell,PA,30.1635028,-96.3777832
1515,Bristol,PA,8.9807873,-79.5250613
1516,Bryn Mawr,PA,40.0230237,-75.3151772
1517,Butler,PA,9.338895,-79.8969864
1518,Camp Hill,PA,40.2398118,-76.9199742
1519,Carlisle,PA,54.892473,-2.932931
1520,Carnegie,PA,8.9872844,-79.5200009
1521,Chalfont,PA,40.2884395,-75.2090623
1522,Chester Springs,PA,40.0784461,-75.6342521
1523,Coatesville,PA,39.9831616,-75.8238355
1524,Cochranville,PA,39.8917958,-75.9214005
1525,Conshohocken,PA,40.0792766,-75.3015714
1526,Coraopolis,PA,40.5184013,-80.1667247
1527,Delaware Water Gap,PA,40.9675956,-75.1221222
1528,Delmont,PA,40.4131233,-79.5703201
1529,Devon,PA,50.7155591,-3.530875
1530,Dillsburg,PA,40.1109255,-77.034978
1531,Downingtown,PA,40.0064958,-75.7032742
1532,Doylestown,PA,40.3101063,-75.1298939
1533,Dresher,PA,40.1419544,-75.1663153
1534,Duquesne,PA,40.4367914,-79.989232
1535,Easton,PA,40.0505153,-82.915308
1536,Enola,PA,40.2900885,-76.9338636
1537,Erie,PA,42.1292241,-80.085059
1538,Exton,PA,40.0325817,-75.6274583
1539,Fairless Hills,PA,40.1795537,-74.8551644
1540,Feasterville,PA,40.1466378,-74.9952259
1541,Fort Washington,PA,38.7073379,-77.0230313
1542,Gettysburg,PA,39.8309293,-77.2310955
1543,Glanshaw,PA,44.6868143,-93.21432
1544,Glenmoore,PA,40.0890224,-75.7725054
1545,Glenolden,PA,39.9001126,-75.2890745
1546,Greensburg,PA,40.3014581,-79.5389289
1547,Hanover,PA,52.3758916,9.7320104
1548,Harrisburg,PA,40.2731911,-76.8867008
1549,Hermitage,PA,7.4223168,-80.1496506
1550,Hershey,PA,40.2859239,-76.6502468
1551,Jenkintown,PA,40.0959438,-75.1251743
1552,Johnstown,PA,40.3267407,-78.9219698
1553,Kempton,PA,52.44054,-2.94266
1554,Kennett Square,PA,39.8467767,-75.7116032
1555,Kimberton,PA,40.1307272,-75.5721138
1556,King of Prussia,PA,40.1012856,-75.3835525
1557,Kulpsville,PA,40.2428827,-75.3365644
1558,Kutztown,PA,40.5173165,-75.7774177
1559,Lahaska,PA,40.346495,-75.0315583
1560,Lancaster,PA,54.046575,-2.8007399
1561,Lansdale,PA,40.2414952,-75.2837862
1562,Lebanon,PA,33.854721,35.862285
1563,Lititz,PA,40.1573169,-76.3069014
1564,Malvern,PA,52.1116462,-2.32607
1565,Manheim,PA,26.0552357,-80.2101889
1566,McKees Rocks,PA,40.4656244,-80.0656106
1567,Mechanicsburg,PA,40.2132692,-77.0080309
1568,Media,PA,9.004939,-79.5035076
1569,Middletown,PA,41.5623209,-72.6506488
1570,Mt. Wolf,PA,40.062485,-76.705228
1571,Nazareth,PA,32.699635,35.303546
1572,New Cumberland,PA,40.2323122,-76.8846956
1573,New Freedom,PA,39.7378811,-76.7013609
1574,New Oxford,PA,39.8637086,-77.0558143
1575,Norristown,PA,40.121497,-75.3399048
1576,Oakdale,PA,37.7666263,-120.8470308
1577,Perkasie,PA,40.372048,-75.292676
1578,Philadelphia,PA,39.9525839,-75.1652215
1579,Phoenixville,PA,40.1303822,-75.5149128
1580,Pine Grove Mills,PA,40.7336739,-77.8855567
1581,Pittsburgh,PA,40.4406248,-79.9958864
1582,Pittston,PA,41.3259134,-75.7893604
1583,Radnor,PA,40.0462208,-75.3599105
1584,Reading,PA,51.4542645,-0.9781303
1585,Rehrersburg,PA,40.4584479,-76.2450153
1586,Reinholds,PA,40.2670462,-76.1154669
1587,Rochester,PA,43.1565779,-77.6088465
1588,Saylorsburg,PA,40.8958927,-75.3229541
1589,Scranton,PA,41.408969,-75.6624122
1590,South Abington Township,PA,41.4806912,-75.6848074
1591,State College,PA,40.7933949,-77.8600012
1592,Upper Darby,PA,39.9593175,-75.2878235
1593,Valley Forge,PA,40.1017506,-75.446922
1594,Wall,PA,8.9948685,-79.5081131
1595,Wallingford,PA,51.5974177,-1.1335613
1596,Warrington,PA,53.3900441,-2.5969501
1597,Washington,PA,47.7510741,-120.7401385
1598,Wayne,PA,40.9253725,-74.2765441
1599,West Chester,PA,39.9606643,-75.6054882
1600,West Conshohocken,PA,40.0698321,-75.3162951
1601,West Newton,PA,42.3497948,-71.2250533
1602,Wexford,PA,52.336916,-6.4633381
1603,Wilkes Barre,PA,41.2459149,-75.8813075
1604,Wilkes-Barre,PA,41.2459149,-75.8813075
1605,Williamsport,PA,41.2411897,-77.0010786
1606,Worcester,PA,42.2625932,-71.8022934
1607,Wynnewood,PA,39.9995913,-75.273018
1608,York,PA,53.9599651,-1.0872979
1609,Hato Rey,PR,18.4225782,-66.0509549
1610,San Juan,PR,18.4655394,-66.1057355
1611,Bristol,RI,41.6717648,-72.9492703
1612,East Providence,RI,41.8137116,-71.3700545
1613,Middletown,RI,41.5623209,-72.6506488
1614,Newport,RI,41.4901024,-71.3128285
1615,Pawtucket,RI,41.878711,-71.3825558
1616,Providence,RI,36.1651258,-94.1066492
1617,Smithfield,RI,36.9823709,-76.6310662
1618,Warwick,RI,41.7001009,-71.4161671
1619,Westerly,RI,41.3775987,-71.8272871
1620,Aiken,SC,33.5604168,-81.7195533
1621,Anderson,SC,40.4703378,-3.6663949
1622,Beaufort ,SC,32.4315813,-80.6698286
1623,Camden,SC,51.5454736,-0.1627902
1624,Charleston,SC,32.7764749,-79.9310512
1625,Clinton,SC,34.475331,-81.858956
1626,Columbia,SC,34.03117,-80.930021
1627,Duncan,SC,42.406912,-71.0680378
1628,Edgefield,SC,52.8646859,1.1167591
1629,Florence,SC,43.7695604,11.2558136
1630,Georgetown,SC,38.9076089,-77.0722585
1631,Greenville,SC,34.8526176,-82.3940104
1632,Greenwood,SC,-31.8248279,115.804795
1633,Hilton Head Island,SC,32.216316,-80.752608
1634,Inman,SC,35.0470617,-82.0901088
1635,Irmo,SC,34.0859829,-81.1831513
1636,Lyman,SC,34.9481741,-82.1273312
1637,Mount Pleasant,SC,32.8323225,-79.8284258
1638,North Charleston,SC,32.8771106,-80.0130514
1639,Rock Hill,SC,34.9248667,-81.0250784
1640,Spartanburg,SC,34.9495672,-81.9320482
1641,Summerville,SC,33.0185039,-80.1756481
1642,Tamassee,SC,34.8803697,-83.0195938
1643,Belle Fourche,SD,44.6713733,-103.852148
1644,Black Hawk,SD,44.155277,-103.317095
1645,Brookings,SD,44.303488,-96.782615
1646,Chamberlain,SD,43.763186,-99.320587
1647,Eagle Butte,SD,44.9886537,-101.2224805
1648,Rapid City,SD,44.0805434,-103.2310149
1649,Sioux Falls,SD,43.5473028,-96.728333
1650,Vermillion,SD,42.785033,-96.93149
1651,Brentwood,TN,51.620475,0.3071749
1652,Bristol,TN,51.454513,-2.58791
1653,Chattanooga,TN,35.0456297,-85.3096801
1654,Chattanooga ,TN,35.0456297,-85.3096801
1655,Cleveland,TN,41.49932,-81.6943605
1656,Cordova,TN,37.8881751,-4.7793835
1657,East Ridge,TN,34.9947441,-85.2256635
1658,Franklin,TN,34.7403595,10.7588094
1659,Germantown,TN,39.1731621,-77.2716502
1660,Goodlettsville,TN,36.3231066,-86.7133302
1661,Hixon,TN,52.831652,-1.998441
1662,Hixson,TN,35.137265,-85.2368219
1663,Hohenwald,TN,35.5478513,-87.5519628
1664,Jackson,TN,51.5552124,-0.073669
1665,Johnson City,TN,36.3134397,-82.3534727
1666,Kingsport,TN,36.548434,-82.5618186
1667,Kingston,TN,51.41233,-0.300689
1668,Knoxville,TN,35.9606384,-83.9207392
1669,Kodak,TN,35.9755,-83.627079
1670,Madisonville,TN,37.3281005,-87.4988882
1671,Maryville,TN,35.7564719,-83.9704593
1672,Memphis,TN,35.1495343,-90.0489801
1673,Morristown,TN,40.7967667,-74.4815438
1674,Murfreesboro,TN,35.8456213,-86.39027
1675,Nashville,TN,36.1626638,-86.7816016
1676,New Market,TN,34.9437669,9.5648646
1677,Oak Ridge,TN,36.0103561,-84.2696449
1678,Old Hickory,TN,39.7654533,-84.123764
1679,Pigeon Force,TN,35.7884241,-83.5543329
1680,Pigeon Forg,TN,35.7884241,-83.5543329
1681,Sevierville,TN,35.8681455,-83.561835
1682,Sewanee,TN,35.20518,-85.9176605
1683,Spring Hill,TN,35.751179,-86.9300023
1684,Abilene,TX,32.4487364,-99.7331439
1685,Addison,TX,32.96179,-96.8291685
1686,Aledo,TX,32.6959643,-97.6022471
1687,Allen,TX,33.1031744,-96.6705503
1688,Amarillo,TX,35.2219971,-101.8312969
1689,Angleton,TX,29.16941,-95.4318847
1690,Arlington,TX,32.735687,-97.1080656
1691,Austin,TX,30.267153,-97.7430608
1692,Baytown,TX,29.7355047,-94.9774274
1693,Beaumont,TX,30.080174,-94.1265562
1694,Bedford,TX,32.844017,-97.1430671
1695,Bellaire,TX,29.7057858,-95.4588299
1696,Belton,TX,31.0560132,-97.464453
1697,Boerne,TX,29.7946641,-98.7319703
1698,Boyd,TX,33.0787326,-97.5653027
1699,Brookshire,TX,29.7860643,-95.9510661
1700,Brownsville,TX,25.9017472,-97.4974838
1701,Bryan,TX,30.6743643,-96.3699632
1702,Burton,TX,40.7233615,-74.0010257
1703,Canyon,TX,36.8214734,-95.4405294
1704,Carrollton,TX,32.9756415,-96.8899636
1705,Cedar Park,TX,30.505198,-97.8202888
1706,Cleburne,TX,32.3476438,-97.3866837
1707,College Station,TX,30.627977,-96.3344068
1708,Conroe,TX,30.3118769,-95.4560512
1709,Corpus Christi,TX,27.8005828,-97.396381
1710,Dallas,TX,32.7766642,-96.7969879
1711,Denton,TX,33.2148412,-97.1330683
1712,Duncanville,TX,32.6518004,-96.9083366
1713,Edinburg,TX,26.3017374,-98.1633432
1714,El Paso,TX,31.7618778,-106.4850217
1715,Euless,TX,32.8370727,-97.0819541
1716,Fairfield,TX,41.1408363,-73.2612615
1717,Farmers Branch,TX,32.9265137,-96.8961151
1718,Flint,TX,43.0125274,-83.6874562
1719,Fort Worth,TX,32.7554883,-97.3307658
1720,Fredericksburg,TX,30.2752011,-98.8719843
1721,Frisco,TX,33.1506744,-96.8236116
1722,Galveston,TX,29.3013479,-94.7976958
1723,Garland,TX,32.912624,-96.6388833
1724,Georgetown,TX,38.9076089,-77.0722585
1725,Granbury,TX,32.4488736,-97.7905758
1726,Grand Prairie,TX,32.7459645,-96.9977846
1727,Grapevine,TX,32.9342919,-97.0780654
1728,Hitchcock,TX,29.3482905,-95.0160368
1729,Hockley,TX,30.026861,-95.8458562
1730,Houston,TX,29.7604267,-95.3698028
1731,Humble,TX,29.9988312,-95.2621553
1732,Irving,TX,32.8140177,-96.9488945
1733,Katy,TX,29.7857765,-95.8245093
1734,Keller,TX,32.9341893,-97.229298
1735,Keller ,TX,32.9341893,-97.229298
1736,Kendalia,TX,29.9691024,-98.5222441
1737,Kerrville,TX,30.0474332,-99.1403189
1738,La Porte,TX,29.6657838,-95.0193728
1739,League City,TX,29.5074538,-95.0949303
1740,Lewisville,TX,33.046233,-96.994174
1741,Lindale,TX,32.5156971,-95.4093998
